x	y
168	152
174	158
180	163
186	168
192	173
198	177
203	181
208	184
213	187
217	189
221	190
224	191
227	192
229	191
230	190
231	189
232	187
231	184
230	181
229	177
227	173
224	168
221	163
217	158
213	152
208	146
203	140
198	134
192	128
186	121
180	115
174	109
168	103
161	97
155	92
149	87
143	82
137	78
132	74
127	71
122	68
118	66
114	65
111	64
108	64
106	64
105	65
104	66
104	68
104	71
105	74
106	78
108	82
111	87
114	92
118	97
122	103
127	109
132	115
137	121
143	128
149	134
155	140
161	146
