x	y
168	181
174	184
180	187
186	189
192	190
198	191
203	192
208	191
213	190
217	189
221	187
224	184
227	181
229	177
230	173
231	168
232	163
231	158
230	152
229	146
227	140
224	134
221	128
217	121
213	115
208	109
203	103
198	97
192	92
186	87
180	82
174	78
168	74
161	71
155	68
149	66
143	65
137	64
132	64
127	64
122	65
118	66
114	68
111	71
108	74
106	78
105	82
104	87
104	92
104	97
105	103
106	109
108	115
111	121
114	128
118	134
122	140
127	146
132	152
137	158
143	163
149	168
155	173
161	177
