x	y
168	128
174	134
180	140
186	146
192	152
198	158
203	163
208	168
213	173
217	177
221	181
224	184
227	187
229	189
230	190
231	191
232	192
231	191
230	190
229	189
227	187
224	184
221	181
217	177
213	173
208	168
203	163
198	158
192	152
186	146
180	140
174	134
168	128
161	121
155	115
149	109
143	103
137	97
132	92
127	87
122	82
118	78
114	74
111	71
108	68
106	66
105	65
104	64
104	64
104	64
105	65
106	66
108	68
111	71
114	74
118	78
122	82
127	87
132	92
137	97
143	103
149	109
155	115
161	121
