x	y
168	184
174	181
180	177
186	173
192	168
198	163
203	158
208	152
213	146
217	140
221	134
224	128
227	121
229	115
230	109
231	103
232	97
231	92
230	87
229	82
227	78
224	74
221	71
217	68
213	66
208	65
203	64
198	64
192	64
186	65
180	66
174	68
168	71
161	74
155	78
149	82
143	87
137	92
132	97
127	103
122	109
118	115
114	121
111	128
108	134
106	140
105	146
104	152
104	158
104	163
105	168
106	173
108	177
111	181
114	184
118	187
122	189
127	190
132	191
137	192
143	191
149	190
155	189
161	187
