x	y
168	134
174	140
180	146
186	152
192	158
198	163
203	168
208	173
213	177
217	181
221	184
224	187
227	189
229	190
230	191
231	192
232	191
231	190
230	189
229	187
227	184
224	181
221	177
217	173
213	168
208	163
203	158
198	152
192	146
186	140
180	134
174	128
168	121
161	115
155	109
149	103
143	97
137	92
132	87
127	82
122	78
118	74
114	71
111	68
108	66
106	65
105	64
104	64
104	64
104	65
105	66
106	68
108	71
111	74
114	78
118	82
122	87
127	92
132	97
137	103
143	109
149	115
155	121
161	128
