x	y
168	140
174	146
180	152
186	158
192	163
198	168
203	173
208	177
213	181
217	184
221	187
224	189
227	190
229	191
230	192
231	191
232	190
231	189
230	187
229	184
227	181
224	177
221	173
217	168
213	163
208	158
203	152
198	146
192	140
186	134
180	128
174	121
168	115
161	109
155	103
149	97
143	92
137	87
132	82
127	78
122	74
118	71
114	68
111	66
108	65
106	64
105	64
104	64
104	65
104	66
105	68
106	71
108	74
111	78
114	82
118	87
122	92
127	97
132	103
137	109
143	115
149	121
155	128
161	134
