x	y
168	177
174	173
180	168
186	163
192	158
198	152
203	146
208	140
213	134
217	128
221	121
224	115
227	109
229	103
230	97
231	92
232	87
231	82
230	78
229	74
227	71
224	68
221	66
217	65
213	64
208	64
203	64
198	65
192	66
186	68
180	71
174	74
168	78
161	82
155	87
149	92
143	97
137	103
132	109
127	115
122	121
118	128
114	134
111	140
108	146
106	152
105	158
104	163
104	168
104	173
105	177
106	181
108	184
111	187
114	189
118	190
122	191
127	192
132	191
137	190
143	189
149	187
155	184
161	181
