x	y
168	187
174	184
180	181
186	177
192	173
198	168
203	163
208	158
213	152
217	146
221	140
224	134
227	128
229	121
230	115
231	109
232	103
231	97
230	92
229	87
227	82
224	78
221	74
217	71
213	68
208	66
203	65
198	64
192	64
186	64
180	65
174	66
168	68
161	71
155	74
149	78
143	82
137	87
132	92
127	97
122	103
118	109
114	115
111	121
108	128
106	134
105	140
104	146
104	152
104	158
105	163
106	168
108	173
111	177
114	181
118	184
122	187
127	189
132	190
137	191
143	192
149	191
155	190
161	189
